NAME,CITY,COUNTY,STATE,LATITUDE,LONGITUDE,LINES,MAX_VOLT,MIN_VOLT,OWNER,TYPE,STATUS,source_dataset,lmp_avg,lmp_hub_spread,lmp_std,shadow_price_nearby,constraint_hours,CAPACITY_SCORE,TIER,ercot_bus_matched,match_confidence,data_source,score_basis,ercot_zone,score_timestamp,queue_hits,project_hits,upgrade_pressure,hosting_band,hosting_confidence,primary_limiter
Seward Junction Substation,,,TX,30.6345196,-97.8509279,1,138.0,138.0,Pedernales Electric Cooperative,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Sharp Substation,,,TX,32.3599958,-99.7547899,1,138.0,138.0,Golden Spread Electric Cooperative,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Shepherd Substation,,,TX,30.5376041,-94.9649205,1,138.0,138.0,Sam Houston Electric Cooperative,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Sherwood Shores Substation,,,TX,30.6097591,-98.3799762,1,138.0,138.0,Pedernales Electric Cooperative,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Silver Star Wind Substation,,,TX,32.3310759,-98.4657718,1,138.0,138.0,BP,transmission,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Slocum Substation,,,TX,31.617997,-95.4880931,1,138.0,138.0,Houston County Electric Cooperative,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Snodgrass Substation,,,TX,32.2375997,-99.7764298,1,138.0,138.0,Golden Spread Electric Cooperative,minor_distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Snyder Substation,,,TX,34.6574136,-98.9577186,1,138.0,69.0,Public Service Company of Oklahoma,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Solanum Station,,,TX,32.3521494,-99.2938365,1,138.0,138.0,American Electric Power,transmission,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
South Switching Station,,,TX,30.5937141,-96.3110029,1,138.0,138.0,Bryan Texas Utilities,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Southwood Valley Substation,,,TX,30.5940142,-96.3104101,1,138.0,138.0,City of College Station,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Spring Hill Substation,,,TX,32.5818605,-94.8125182,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Spring Valley Substation,,,TX,31.3804249,-97.2786375,1,138.0,138.0,Brazos Electric,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Starcke Substation,,,TX,30.5522807,-98.2613616,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Steep Hollow Substation,,,TX,30.6876742,-96.2694641,1,138.0,138.0,Bryan Texas Utilities,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Stephenville Substation,,,TX,32.2050534,-98.2577601,1,138.0,69.0,Brazos Electric,transmission,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Streeter Substation,,,TX,30.7637445,-99.4111276,1,138.0,12.5,Central Texas Electric Cooperative,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Talbert Ridge Substation,,,TX,30.6844802,-96.967993,1,138.0,138.0,Brazos Electric,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Texas A&M University Substation,,,TX,30.616599,-96.3510888,1,138.0,138.0,Texas A&M University,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Thompson Creek Substation,,,TX,30.5950737,-96.417405,1,138.0,138.0,Bryan Texas Utilities,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Triangle Park Substation,,,TX,30.7253746,-96.4491716,1,138.0,138.0,Bryan Texas Utilities,transmission,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Trimmer Substation,,,TX,31.0078643,-97.6814637,1,138.0,138.0,Brazos Electric,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Turkey Creek Substation,,,TX,30.8366902,-94.4241364,1,138.0,138.0,SHECO,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Txi Substation,,,TX,33.8162203,-96.3362104,1,138.0,12.5,New Braunfels Utilities,industrial,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Vernon Main Street Substation,,,TX,34.1634783,-99.2853884,1,138.0,69.0,American Electric Power,transmission,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Veterans Substation,,,TX,34.6662941,-99.3072203,1,138.0,138.0,Public Service Company of Oklahoma,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Vinson Station,,,TX,32.3595266,-99.7000027,1,138.0,138.0,American Electric Power,transmission,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Walnut Creek,,,TX,34.9868473,-97.3719369,1,138.0,138.0,Oklahoma Gas & Electric,yes,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Weatherford Southeast Substation,,,TX,35.5074721,-98.67884,1,138.0,138.0,Public Service Company of Oklahoma,transmission,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Weatherford Substation,,,TX,35.5242293,-98.7053576,1,138.0,13.8,Public Service Company of Oklahoma,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Wellborn Switching Station,,,TX,30.5008286,-96.2526716,1,138.0,138.0,Bryan Texas Utilities,transmission,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
West Substation,,,TX,33.0479812,-97.0350388,1,138.0,13.0,PNM,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Whitestone Substation,,,TX,30.5200544,-97.8304674,1,138.0,138.0,Pedernales Electric Cooperative,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Wylie Substation,,,TX,32.3681681,-99.7763999,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Wynn Joyce Substation,,,TX,32.8655482,-96.601545,1,138.0,138.0,Garland Power & Light,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Yellowjacket Substation,,,TX,30.931646,-99.7847923,1,138.0,69.0,American Electric Power,transmission,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Ahloso Substation,,,TX,34.7193805,-96.6191245,1,138.0,138.0,,,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Alex Bradley Substation,,,TX,34.8536835,-97.7963689,1,138.0,138.0,,,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Amerigas Substation,,,TX,31.3560756,-96.160354,1,138.0,138.0,,industrial,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Anadarko,,,TX,35.0834184,-98.2282192,1,138.0,138.0,,transmission,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Atoka,,,TX,34.4103517,-96.1097334,1,138.0,138.0,,,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Baylor Substation,,,TX,31.5507975,-97.104283,1,138.0,138.0,,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Bennington Substation,,,TX,34.0266622,-96.0247696,1,138.0,138.0,,,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Biomass Substation,,,TX,31.369262,-94.7389678,1,138.0,138.0,,transmission,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Blanchard South Substation,,,TX,35.0625056,-97.6535557,1,138.0,138.0,,,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Bluebird Substation,,,TX,33.9788784,-96.0062372,1,138.0,138.0,,,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Bodle Substation,,,TX,34.0080081,-96.3952858,1,138.0,138.0,,,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Brazos Electric Coop,,,TX,32.4806963,-96.9064277,1,138.0,138.0,,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Bridge Creek Substation,,,TX,35.2702654,-97.7251576,1,138.0,138.0,,,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
California Creek Substation,,,TX,33.0721023,-99.5569829,1,138.0,138.0,,industrial,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Calmont Substation,,,TX,32.7360234,-97.4498108,1,138.0,69.0,,transmission,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Carnegie,,,TX,35.0585958,-98.6059718,1,138.0,138.0,,,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Cemetery Road Substation,,,TX,35.3102553,-97.7634414,1,138.0,138.0,,,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Chickasa North 29Th Street Substation,,,TX,35.0650542,-97.9697425,1,138.0,138.0,,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Colbert Substation,,,TX,33.8814608,-96.4987295,1,138.0,138.0,,,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Comanche Substation,,,TX,34.3482016,-97.9708161,1,138.0,69.0,,,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Cornville Substation,,,TX,35.0217614,-97.8940013,1,138.0,138.0,,,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Decordova Station,,,TX,32.4026226,-97.6975261,1,138.0,138.0,,generation,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Denison Dam Substation,,,TX,33.8167356,-96.5685696,1,138.0,138.0,,generation,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Diboll Southern Pine Substation,,,TX,31.1911678,-94.7909011,1,138.0,138.0,,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Drippling Substation,,,TX,34.16783,-97.0387872,1,138.0,138.0,,,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Durant Substation,,,TX,34.0123962,-96.3028351,1,138.0,138.0,,,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Eagle Mountain Substation (138Kv),,,TX,32.9068797,-97.4784739,1,138.0,138.0,,transmission,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
East Mesquite Substation,,,TX,32.7753503,-96.5725055,1,138.0,12.5,,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
East Richardson Switching Station,,,TX,32.9567973,-96.7007919,1,138.0,138.0,,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
El Reno Southwest Substation,,,TX,35.4859992,-97.9909732,1,138.0,69.0,,,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Elk City Falcon Road Substation,,,TX,35.4081955,-99.4536704,1,138.0,138.0,,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Enos Substation,,,TX,33.8927093,-96.7519869,1,138.0,138.0,,,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Enville Substation,,,TX,34.0094212,-96.9908162,1,138.0,138.0,,,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Euless South Substation,,,TX,32.8150831,-97.1221357,1,138.0,12.5,,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Explorer Pl. Durant,,,TX,34.1139623,-96.3255345,1,138.0,138.0,,industrial,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Explorer Substation,,,TX,31.4222156,-95.6680196,1,138.0,138.0,,industrial,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Faron Street Substation,,,TX,32.7097359,-97.4050967,1,138.0,138.0,,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Forest Hill Switching Station,,,TX,32.6446636,-97.2871176,1,138.0,69.0,,transmission,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Georgia Tap,,,TX,35.0691863,-98.2405362,1,138.0,138.0,,yes,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Greenville Avenue Substation,,,TX,32.8410524,-96.7687774,1,138.0,12.5,,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Hemphill Substation,,,TX,32.7393858,-97.3323831,1,138.0,12.5,,transmission,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Hillsboro Substation,,,TX,32.0148101,-97.1369672,1,138.0,69.0,,transmission,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Hutchins Substation,,,TX,32.6303563,-96.7053337,1,138.0,138.0,,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Jasper Substation,,,TX,30.9508095,-94.0006164,1,138.0,69.0,,transmission,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Jefferson Switching Station,,,TX,32.7730103,-94.3920933,1,138.0,138.0,,transmission,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Jensen Road Substation,,,TX,35.4928605,-97.9631945,1,138.0,138.0,,,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Kiersey Substation,,,TX,33.9987519,-96.4564611,1,138.0,138.0,,,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Kirkland Park Substation,,,TX,32.89295,-96.7638817,1,138.0,138.0,,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Knox Lee,,,TX,32.3775658,-94.6413362,1,138.0,138.0,,transmission,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Lake Hubbard Station,,,TX,32.8369804,-96.5477006,1,138.0,138.0,,transmission,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Lake Ivie Booster Substation,,,TX,31.8554108,-99.7879028,1,138.0,138.0,,industrial,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Lake Ivie Pump Substation,,,TX,31.5778441,-99.7214696,1,138.0,138.0,,industrial,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Limestone Substation,,,TX,31.4218841,-96.2462874,1,138.0,34.5,,distribution,IN SERVICE,OSM,19.99,0.31,6.47,0.0,0.0,68.81,MARGINAL,,,zone_estimate,zone_estimate,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
